jig_loss,jig_accuracy,jig_tp,jig_tn,jig_auc,cc_loss,cc_accuracy,cc_tp,cc_tn,cc_auc,cci_loss,cci_accuracy,cci_tp,cci_tn,cci_auc,ctf_cc_eval,ctf_cc_train,ctf_synth_toxic,ctf_synth_nontoxic,ctf_synth_toxic_2,ctf_synth_nontoxic_2
0.18318550288677216,0.925740098158742,0.7855500821018062,0.9404885295743505,0.9594549417549182,0.2940875291824341,0.9026849650924639,0.24159222280609563,0.9875757013444896,0.8303585672123408,0.6524850130081177,0.7200520833333334,0.16877637130801687,0.9661016949152542,0.7216381796943909,0.12365998327732086,0.023954229429364204,0.08532771468162537,0.15961545705795288,0.06344138830900192,0.044311124831438065
0.17557381093502045,0.9287254993904155,0.7594417077175698,0.9465346876727474,0.9589253022767026,0.3047008514404297,0.9010330238746618,0.20658171308460327,0.9902073246849643,0.8386257029835588,0.6685463786125183,0.7174479166666666,0.1729957805907173,0.96045197740113,0.7167354009233434,0.1319390833377838,0.02330319583415985,0.10665056854486465,0.1634732335805893,0.08245117217302322,0.04951624199748039
0.17851611971855164,0.9286004564068898,0.7663382594417077,0.9456709508015478,0.9598605080554171,0.29912734031677246,0.9019075809899687,0.22799527062532843,0.988444474434454,0.843535341733091,0.6769939661026001,0.7252604166666666,0.16455696202531644,0.975517890772128,0.7141290614794155,0.12611059844493866,0.022320732474327087,0.08850675076246262,0.12323785573244095,0.0810970813035965,0.04937976598739624
0.17825208604335785,0.9287254993904155,0.7719211822660098,0.945221807628524,0.9602726906654467,0.3020479679107666,0.9020421282384775,0.22267472411981082,0.9892795087636431,0.8455504520484228,0.6715973615646362,0.72265625,0.1729957805907173,0.967984934086629,0.7240855960014939,0.1234927847981453,0.02206244319677353,0.09964364022016525,0.1781739741563797,0.07576336711645126,0.050197724252939224
0.18024881184101105,0.9271312013504642,0.7832512315270936,0.9422678275290216,0.9603658210725246,0.29462599754333496,0.9025803172325126,0.23495796111403047,0.9883095193913528,0.8365868853381301,0.6554905772209167,0.72265625,0.19831223628691982,0.9566854990583804,0.721288548793376,0.1465715616941452,0.02795008197426796,0.10497269779443741,0.16334986686706543,0.06917595118284225,0.0619606077671051
0.17498822510242462,0.9290693675951108,0.761247947454844,0.9467247097844113,0.9597272202661206,0.3069489896297455,0.9013469674545156,0.20927482921702575,0.9902157593751582,0.8420964630352208,0.6589655876159668,0.72265625,0.18565400843881857,0.9623352165725048,0.714343607714129,0.12477494031190872,0.027211347594857216,0.0967358648777008,0.14035744965076447,0.08434242755174637,0.054703615605831146
0.17569386959075928,0.9280846540998469,0.7694581280788177,0.9447726644555002,0.9598198485995493,0.30246612429618835,0.9016235367986725,0.2194561219127693,0.9892204659322863,0.8393296475229399,0.6708537936210632,0.7213541666666666,0.17721518987341772,0.9642184557438794,0.7219480798111994,0.11738298088312149,0.02566598355770111,0.09378457814455032,0.13435067236423492,0.0659651979804039,0.052632927894592285
0.18591134250164032,0.9254118603269874,0.7908045977011494,0.9395729684908789,0.959493191540927,0.2890130579471588,0.9026924399396032,0.2496715712033631,0.9865466691408424,0.8395833217723856,0.6671838164329529,0.72265625,0.18143459915611815,0.9642184557438794,0.7152892003782371,0.12379545718431473,0.023219211027026176,0.08482326567173004,0.13180939853191376,0.07705195248126984,0.05183672904968262
0.17405295372009277,0.929678952139798,0.7597701149425288,0.9475538971807629,0.9594487438400953,0.3019751012325287,0.9018178828242962,0.22116395165528113,0.9892204659322863,0.8314670912739056,0.6629735231399536,0.7213541666666666,0.189873417721519,0.9585687382297552,0.7067868125581063,0.12718161940574646,0.02886178344488144,0.0895073190331459,0.1460372805595398,0.08175268024206161,0.05642516911029816
0.173243910074234,0.9303354278033074,0.7620689655172413,0.9480375898286346,0.9598143385539916,0.30953118205070496,0.9010853478046374,0.20717288491854965,0.9901904553045766,0.8383981674644932,0.6845671534538269,0.72265625,0.17721518987341772,0.9661016949152542,0.7009066564955859,0.14005208015441895,0.02586798183619976,0.09819599986076355,0.16352441906929016,0.0703539028763771,0.051559928804636
