jig_loss,jig_accuracy,jig_tp,jig_tn,jig_auc,cc_loss,cc_accuracy,cc_tp,cc_tn,cc_auc,cci_loss,cci_accuracy,cci_tp,cci_tn,cci_auc,synth_89_loss,synth_89_accuracy,synth_89_tp,synth_89_tn,synth_89_auc,synth_77_loss,synth_77_accuracy,synth_77_tp,synth_77_tn,synth_77_auc,ctf_cc_eval,ctf_cc_train,ctf_synth_77_toxic,ctf_synth_77_nontoxic,ctf_synth_89_toxic_2,ctf_synth_89_nontoxic_2
0.17815400660037994,0.9292881928162806,0.5177339901477832,0.9725849917081261,0.9486261094976677,0.2869667410850525,0.8913082477463335,0.06798476090383605,0.9970309890517721,0.8256121009907309,0.7519585490226746,0.6966145833333334,0.016877637130801686,1.0,0.6616208570724769,0.8359389901161194,0.5710246639026407,0.14786778253823785,1.0,0.8493697907537279,0.732982337474823,0.5831200041795099,0.1662400083590199,1.0,0.8842326704897341,0.05217790976166725,0.020558470860123634,0.04157122224569321,0.08008887618780136,0.06117762252688408,0.03550338000059128
0.17757202684879303,0.9283034793210166,0.5013136288998358,0.9732241569928137,0.9465877954348852,0.2908557057380676,0.8911512759564066,0.06404361534419338,0.9973599419693314,0.8253468162993709,0.7455137968063354,0.6901041666666666,0.012658227848101266,0.992467043314501,0.6911408297376975,0.8290377259254456,0.5622632231820569,0.13046373787377627,1.0,0.9332691538084357,0.6494946479797363,0.6145838775403584,0.2291677550807168,1.0,0.9247732370612187,0.03414454683661461,0.018761277198791504,0.011160321533679962,0.03400802239775658,0.05278254300355911,0.04088064655661583
0.17845742404460907,0.9295695395292132,0.4458128078817734,0.980462271973466,0.9471319553368897,0.29668208956718445,0.8894171114200714,0.040528113504992115,0.998422712933754,0.8182852356612107,0.7650163173675537,0.6927083333333334,0.004219409282700422,1.0,0.6464834282899076,0.8034351468086243,0.5588659298414224,0.12371523075898506,1.0,0.9490579772691499,0.6937565207481384,0.5781437751423646,0.15628755028472913,1.0,0.9389618235441457,0.022809898480772972,0.013963298872113228,0.009671911597251892,0.02323392778635025,0.03999675065279007,0.02603294514119625
0.1790921688079834,0.9299759292256713,0.44860426929392444,0.980617744610282,0.94128850451038,0.2957654595375061,0.8903888415481903,0.049658434051497634,0.9983468007220094,0.8183080673326204,0.7364262342453003,0.69140625,0.016877637130801686,0.992467043314501,0.6467615437793511,0.7501182556152344,0.5814288747583339,0.16853508557728594,1.0,0.9424820534757465,0.652759850025177,0.5837599916409801,0.1675199832819602,1.0,0.9218095442284628,0.02965020202100277,0.019730834290385246,0.01299294177442789,0.01461400929838419,0.06738194078207016,0.05158679187297821
0.17982707917690277,0.9291318890868736,0.36666666666666664,0.9883050027639579,0.9464388710298173,0.30158811807632446,0.8877427456608512,0.022792958486600106,0.9988107086826701,0.8096076658373781,0.7022914886474609,0.69140625,0.0,1.0,0.6704013603820513,0.7694591283798218,0.534492585183778,0.07529913201767044,1.0,0.932661903799327,0.6384963393211365,0.5796719084687321,0.15934381693746408,1.0,0.9239172547100354,0.0462053045630455,0.022994456812739372,0.03427966311573982,0.0407620444893837,0.047672584652900696,0.04776749387383461
0.17856283485889435,0.9308043389915284,0.43711001642036124,0.9827425373134329,0.9460931323359483,0.2947186827659607,0.889805803471319,0.04433788754598003,0.998372104792591,0.8107130160863593,0.6937954425811768,0.69140625,0.008438818565400843,0.9962335216572504,0.6744141695868793,0.7762309908866882,0.5242113027055418,0.05487601838080227,1.0,0.921034065833398,0.6180185079574585,0.6040175539418003,0.20803510788360063,1.0,0.9600976041181919,0.0317477248609066,0.01679653860628605,0.012421909719705582,0.03168535232543945,0.05706202611327171,0.02466662786900997
0.18193167448043823,0.9305542530244771,0.44729064039408867,0.9813951077943616,0.9454798408636439,0.29441162943840027,0.890500964255281,0.05077509196006306,0.9983299313416218,0.814565003192107,0.7131938934326172,0.6901041666666666,0.004219409282700422,0.9962335216572504,0.6765040088361265,0.8118831515312195,0.5432652012114033,0.09272537571869381,1.0,0.9278367269373606,0.6261985898017883,0.5962201556867457,0.19244031137349146,1.0,0.9333574179386664,0.03883105516433716,0.020095190033316612,0.016216931864619255,0.03072439134120941,0.05921253561973572,0.0409017875790596
0.17976146936416626,0.9305698833974179,0.48932676518883417,0.9769900497512438,0.9461618582761254,0.2928769290447235,0.8908747066122498,0.05609563846558066,0.9980684559456131,0.8227427131855979,0.7220777869224548,0.6940104166666666,0.02109704641350211,0.9943502824858758,0.6827735265838676,0.7248234748840332,0.6139043170211101,0.23304548582591517,1.0,0.9346946063712858,0.5851036906242371,0.6589258659422182,0.31785173188443655,1.0,0.9499699140543912,0.0444498136639595,0.02032943069934845,0.01871727593243122,0.043402448296546936,0.04963051527738571,0.0374700129032135
0.18937134742736816,0.9279596111163212,0.30935960591133005,0.9930382808181316,0.9468265442196969,0.3076169192790985,0.8870102106411923,0.011232264844981608,0.9994686145177888,0.8046117258132288,0.7004239559173584,0.69140625,0.0,1.0,0.6970368781139002,0.8418034315109253,0.4965859436988031,0.0,1.0,0.938186940808562,0.7331995964050293,0.531633665952667,0.0632673319053341,1.0,0.9288059968882239,0.0314549058675766,0.016287729144096375,0.016781551763415337,0.029313504695892334,0.033379487693309784,0.03497052565217018
0.17531540989875793,0.930460470786833,0.5119868637110017,0.9744852128247651,0.9474102417124376,0.2909889817237854,0.891039153249316,0.06292695743562796,0.9973768113497191,0.8164343153664799,0.7060284614562988,0.6953125,0.02531645569620253,0.9943502824858758,0.663531907792796,0.7367236614227295,0.5857872445045428,0.1771927098363931,1.0,0.9355886623775186,0.5999854207038879,0.6407580586176271,0.28151611723525416,1.0,0.9339865122752867,0.02961554005742073,0.02141559310257435,0.02454814687371254,0.0320841409265995,0.04952754080295563,0.047289036214351654
