jig_loss,jig_accuracy,jig_tp,jig_tn,jig_auc,cc_loss,cc_accuracy,cc_tp,cc_tn,cc_auc,cci_loss,cci_accuracy,cci_tp,cci_tn,cci_auc,ctf_cc_eval,ctf_cc_train,ctf_synth_toxic,ctf_synth_nontoxic,ctf_synth_toxic_2,ctf_synth_nontoxic_2
0.1761561930179596,0.9280846540998469,0.773727422003284,0.9443235212824765,0.9614109157392203,0.28414982557296753,0.9025504178439551,0.24277456647398843,0.9872720524975118,0.8528565434074908,0.6707682013511658,0.7291666666666666,0.18565400843881857,0.9717514124293786,0.7182054399389735,0.1347714215517044,0.033073510974645615,0.07704826444387436,0.14292871952056885,0.07097972929477692,0.07185426354408264
0.1783270686864853,0.927662634030448,0.7786535303776683,0.943338861249309,0.961555074699482,0.28993043303489685,0.9017057601172056,0.23811087756174462,0.986917795509371,0.848063779468372,0.6940118074417114,0.7239583333333334,0.17721518987341772,0.967984934086629,0.7051260657782863,0.1328493356704712,0.037147194147109985,0.08468456566333771,0.15527816116809845,0.06291322410106659,0.07011838257312775
0.16747789084911346,0.9310387945856388,0.7472906403940887,0.9503696793808734,0.9608439483616401,0.2991558909416199,0.9012049453588674,0.20881502890173412,0.9901145430928322,0.8461073546292226,0.6800612211227417,0.7278645833333334,0.17721518987341772,0.9736346516007532,0.715551423553998,0.1422286033630371,0.032414041459560394,0.0950927585363388,0.15303866565227509,0.07150103151798248,0.05679254233837128
0.17260348796844482,0.9289912157304073,0.7711001642036125,0.9456018518518519,0.9614201190045031,0.28262898325920105,0.9032829528636139,0.24513925380977405,0.9877950032895292,0.8506825521505637,0.6771582365036011,0.7252604166666666,0.19831223628691982,0.96045197740113,0.7095918059230654,0.14824464917182922,0.036871615797281265,0.08293092995882034,0.1723892241716385,0.05758146569132805,0.07560353726148605
0.17039525508880615,0.9304135796680109,0.7574712643678161,0.9486076561636263,0.9615296093537967,0.2947957217693329,0.9017431343529024,0.2197845507094062,0.9893132475244184,0.8504928392139641,0.6903680562973022,0.71875,0.16455696202531644,0.9661016949152542,0.704561888642558,0.13425101339817047,0.03546452149748802,0.08596431463956833,0.17215944826602936,0.07117288559675217,0.07555742561817169
0.17432819306850433,0.9282409578292538,0.7730706075533662,0.9445653676064124,0.9614577234698611,0.28188011050224304,0.9022962730412163,0.241132422490804,0.9871961402857673,0.8526697278179991,0.6736894845962524,0.7252604166666666,0.17721518987341772,0.9698681732580038,0.7161791699444564,0.15057285130023956,0.03405768424272537,0.08441034704446793,0.18684197962284088,0.05986035615205765,0.08087251335382462
0.16740918159484863,0.9309919034668167,0.7553366174055829,0.9494713930348259,0.9610005315172904,0.2891986668109894,0.9022364742641013,0.21925906463478717,0.9899374145987618,0.848875452741858,0.671116054058075,0.7213541666666666,0.16455696202531644,0.9698681732580038,0.7227665339658474,0.12891682982444763,0.029783258214592934,0.08365028351545334,0.13321508467197418,0.057779911905527115,0.05526266619563103
0.17841847240924835,0.9278189377598549,0.7822660098522167,0.9431315644002212,0.9618029969655463,0.2868495285511017,0.902348596971192,0.24717551234892277,0.9864791916192919,0.8494603874814234,0.674890398979187,0.73046875,0.189873417721519,0.9717514124293786,0.7119994914459622,0.14805692434310913,0.03608749061822891,0.08785556256771088,0.17827801406383514,0.06503266841173172,0.07300819456577301
0.1652592420578003,0.9319140954703179,0.7532019704433498,0.9507151741293532,0.9610555582219353,0.297111451625824,0.9018851564485506,0.21282186022070415,0.9903675837986471,0.8452103912023495,0.6757174730300903,0.73046875,0.1940928270042194,0.9698681732580038,0.7144548539099066,0.13819047808647156,0.030552104115486145,0.08909747004508972,0.16835834085941315,0.06054707616567612,0.06700554490089417
0.1702183336019516,0.9294601269186282,0.7669950738916256,0.9465519624101714,0.9618608332970251,0.28497254848480225,0.9024756693725613,0.2348922753547031,0.988199868418833,0.8518282115091778,0.6922406554222107,0.7291666666666666,0.16877637130801687,0.9792843691148776,0.712873568698499,0.14219874143600464,0.03374265879392624,0.09762655943632126,0.15424230694770813,0.07313288003206253,0.059923917055130005
