jig_loss,jig_accuracy,jig_tp,jig_tn,jig_auc,cc_loss,cc_accuracy,cc_tp,cc_tn,cc_auc,cci_loss,cci_accuracy,cci_tp,cci_tn,cci_auc,synth_89_loss,synth_89_accuracy,synth_89_tp,synth_89_tn,synth_89_auc,synth_77_loss,synth_77_accuracy,synth_77_tp,synth_77_tn,synth_77_auc,ctf_cc_eval,ctf_cc_train,ctf_synth_77_toxic,ctf_synth_77_nontoxic,ctf_synth_89_toxic_2,ctf_synth_89_nontoxic_2
0.16598977148532867,0.9332739379161586,0.5985221674876847,0.9684908789386402,0.9500195298139842,0.2889000475406647,0.8937226233723521,0.09918549658434052,0.9957489161423101,0.8115483941967665,0.6571497917175293,0.7083333333333334,0.08438818565400844,0.9868173258003766,0.6881570478438104,0.5371124744415283,0.7353128527206285,0.47421581903345394,1.0,0.9620096326193734,0.43226414918899536,0.8101849433153963,0.6203960085679954,0.9999738780627971,0.9584769450779154,0.05633116886019707,0.023703891783952713,0.02126084268093109,0.05327679589390755,0.06754104793071747,0.04616638273000717
0.16466596722602844,0.933102003813811,0.6229885057471264,0.9657269209508016,0.9506830002854728,0.29206785559654236,0.8943729350734777,0.10759327377824487,0.9954030938443631,0.8180979183893771,0.6680898070335388,0.7018229166666666,0.06751054852320675,0.9849340866290018,0.6971322319959952,0.529390275478363,0.7415039728216533,0.4949275201456257,0.9914708794670988,0.9347190747192973,0.3941500782966614,0.8238597774410951,0.6741810772686903,0.9735384776134998,0.9596827121231153,0.0905628353357315,0.029977329075336456,0.03839180991053581,0.11248929053544998,0.06880030781030655,0.047161515802145004
0.167742058634758,0.931445184282097,0.6072249589490969,0.9655541735765616,0.9495612954203622,0.2811254858970642,0.8949634479974885,0.12368628481345244,0.9940029352721874,0.8297329937099196,0.684012770652771,0.7057291666666666,0.09282700421940929,0.9792843691148776,0.673492415393295,0.6080800890922546,0.7083244862152588,0.42213687925944016,0.9984472049689441,0.9059592981433983,0.47762998938560486,0.793858732563607,0.5896766104174286,0.9980408547097853,0.9300242684410307,0.059236809611320496,0.03167547658085823,0.03387042135000229,0.07475661486387253,0.07538431882858276,0.06516866385936737
0.17577457427978516,0.928491043796305,0.6738916256157635,0.9552757048092869,0.9531909319145014,0.2769825756549835,0.8967499364637993,0.1555438780872307,0.9919280014845054,0.8364568324323669,0.7168890237808228,0.70703125,0.08860759493670886,0.9830508474576272,0.6962382893513552,0.5701621174812317,0.7378496474190629,0.480631340599818,0.998604734899631,0.9345325697903868,0.4736625552177429,0.7881772112219843,0.5978266548247217,0.9785277676192466,0.9335047917371411,0.08251944929361343,0.028999345377087593,0.0641682967543602,0.11048226058483124,0.0800088495016098,0.06704273074865341
0.17045916616916656,0.9293819750539248,0.6798029556650246,0.9556384742951907,0.9545768650929808,0.283512681722641,0.896764886158078,0.14950078822911192,0.9927208623627254,0.8365037559369604,0.7252918481826782,0.7122395833333334,0.0970464135021097,0.9868173258003766,0.6937114114758398,0.5091814398765564,0.7605466960204732,0.5258729771127933,0.9984472049689441,0.9494974133826075,0.42751768231391907,0.8105637114048377,0.6557128676662661,0.9654145551434095,0.9445735596958703,0.1041002944111824,0.031704992055892944,0.07398182153701782,0.11163998395204544,0.06594164669513702,0.05987314507365227
0.16811373829841614,0.9315702272656226,0.6376026272577997,0.9624965450525153,0.9513160428245563,0.28446388244628906,0.8950979952459972,0.12631371518654755,0.9938173720879232,0.8214967389661598,0.679294764995575,0.7109375,0.0970464135021097,0.9849340866290018,0.688014017020668,0.5722184181213379,0.7328654604785266,0.47121894909760914,0.998109640831758,0.943999476223434,0.4534551203250885,0.7958570607596259,0.6116712815422392,0.9800428399770127,0.946228475034496,0.08691517263650894,0.02600320801138878,0.04525616392493248,0.0736798420548439,0.06542135030031204,0.049463462084531784
0.1672225445508957,0.9308199693644691,0.6425287356321839,0.9611491155334438,0.9520230774039854,0.2884000837802887,0.8956735584757292,0.1259196006305833,0.994517451374011,0.8203244807477511,0.6992864012718201,0.7122395833333334,0.09282700421940929,0.9887005649717514,0.6735122807853982,0.5479258298873901,0.7429344121229731,0.490021533065465,0.9993248717256279,0.9268931192604443,0.40594518184661865,0.8226973512355676,0.6479024084426102,0.9974922940285251,0.9580849307603261,0.07094857096672058,0.025710230693221092,0.0458645299077034,0.09397470206022263,0.06553598493337631,0.05018730089068413
0.16882707178592682,0.930147863328019,0.625944170771757,0.9621510503040354,0.9522423800537542,0.2791294455528259,0.8954044639787117,0.12421177088807146,0.9944331044720728,0.8309358548281934,0.6998070478439331,0.70703125,0.06329113924050633,0.9943502824858758,0.6866353588087122,0.6085917949676514,0.7153761049584837,0.43479033009967366,0.9998199657935007,0.9401747914451073,0.46331730484962463,0.7890261741810772,0.590930463403166,0.9871218849589886,0.9452583608615827,0.06643423438072205,0.024369841441512108,0.03506775572896004,0.0744042694568634,0.06749341636896133,0.052569545805454254
0.17775316536426544,0.9277407858951514,0.6668308702791461,0.955189331122167,0.9523059391738625,0.28059688210487366,0.8967574113109387,0.14536258539148714,0.9932438131547429,0.8280581279045994,0.7216333150863647,0.7057291666666666,0.06751054852320675,0.9905838041431262,0.6729282382575668,0.5419905185699463,0.7472927818691819,0.49936732745798834,0.9986272391754434,0.9346503484284564,0.451218843460083,0.7966537798443133,0.6124288177211222,0.9808787419675044,0.9486764179139952,0.08377443253993988,0.027898652479052544,0.03943445533514023,0.10205168277025223,0.06736592203378677,0.04552217200398445
0.17150864005088806,0.928850542373941,0.6438423645320197,0.9588343007186291,0.9511884040729576,0.28333526849746704,0.8955539609214992,0.1341303205465055,0.9933281600566811,0.8273908928832729,0.6964290142059326,0.7044270833333334,0.08016877637130802,0.9830508474576272,0.701788679904964,0.5779370069503784,0.7251097973916834,0.45408129287188936,0.9998649743451256,0.9345635006178512,0.4169435501098633,0.8108379917454679,0.6504623582884906,0.971213625202445,0.947050946560827,0.07241737097501755,0.029752109199762344,0.03017188422381878,0.06479533761739731,0.07031149417161942,0.062217772006988525
