jig_loss,jig_accuracy,jig_tp,jig_tn,jig_auc,cc_loss,cc_accuracy,cc_tp,cc_tn,cc_auc,cci_loss,cci_accuracy,cci_tp,cci_tn,cci_auc,ctf_cc_eval,ctf_cc_train,ctf_synth_toxic,ctf_synth_nontoxic,ctf_synth_toxic_2,ctf_synth_nontoxic_2
0.18637795746326447,0.9306011441432993,0.7719211822660098,0.9472947761194029,0.9603193154370457,0.3573508858680725,0.9015637380215574,0.22162375197057277,0.9888746436343393,0.8320481790434657,0.7042188048362732,0.734375,0.25316455696202533,0.9491525423728814,0.724347819177255,0.17215736210346222,0.05585905537009239,0.12094251811504364,0.22188237309455872,0.10614292323589325,0.12631011009216309
0.19989290833473206,0.925380599581106,0.8041050903119868,0.9381391652846877,0.9616377466571538,0.33472055196762085,0.9014740398558849,0.2503941145559643,0.9850790330471162,0.839103469399498,0.6767658591270447,0.7213541666666666,0.25316455696202533,0.9303201506591338,0.7300611059461092,0.16849927604198456,0.05864435434341431,0.10609705746173859,0.2082366645336151,0.0957697182893753,0.09799467027187347
0.19568325579166412,0.9267560723998874,0.7914614121510674,0.9409894969596462,0.9598780749599931,0.33080023527145386,0.9019001061428293,0.2521019442984761,0.9853405084431249,0.8313525547852185,0.687639594078064,0.7291666666666666,0.2489451476793249,0.943502824858757,0.7209230255786789,0.15866993367671967,0.048697683960199356,0.10102253407239914,0.20112964510917664,0.08235061913728714,0.1016264334321022
0.1954965740442276,0.9270843102316422,0.8009852216748768,0.9403503316749585,0.9621644630455639,0.33908742666244507,0.9024681945254219,0.253481345244351,0.9858044164037855,0.8449064656128762,0.7004938125610352,0.7265625,0.26582278481012656,0.9322033898305084,0.712515991640643,0.18346963822841644,0.06534165143966675,0.10006126016378403,0.25472816824913025,0.07834694534540176,0.15629808604717255
0.21536119282245636,0.920613335834193,0.8226600985221675,0.9309183250414593,0.9613388866082833,0.3137858510017395,0.9028494117295301,0.28770362585391485,0.9818401120126857,0.8420791908684581,0.6420130133628845,0.7330729166666666,0.29535864978902954,0.928436911487759,0.7262628429759945,0.16830722987651825,0.06096016243100166,0.08336105197668076,0.2224675714969635,0.07678215205669403,0.12453893572092056
0.19447943568229675,0.9264747256869549,0.7880131362889984,0.9410413211719182,0.9609026101362371,0.33352261781692505,0.902707389633882,0.2533499737256963,0.9860911958703756,0.83655317206315,0.6772434115409851,0.7330729166666666,0.2616033755274262,0.943502824858757,0.7241968421972713,0.15903109312057495,0.0509444884955883,0.0949421375989914,0.19019660353660583,0.0814720094203949,0.12045984715223312
0.18829065561294556,0.9289130638657038,0.7834154351395731,0.9442198728579325,0.9610996102206538,0.339388370513916,0.9027298141753001,0.2399500788229112,0.9878371767404983,0.833108928042448,0.701668918132782,0.7200520833333334,0.23628691983122363,0.935969868173258,0.7222977107122139,0.15827322006225586,0.05418511852622032,0.10114399343729019,0.21129488945007324,0.08619330823421478,0.1111079528927803
0.1985398679971695,0.926209009346963,0.7912972085385879,0.9404021558872305,0.9594301855528052,0.3377753496170044,0.9015263637858606,0.2488833420914346,0.9853320737529311,0.8274561295939664,0.6870735883712769,0.72265625,0.24472573839662448,0.935969868173258,0.7136205074415759,0.1676321029663086,0.051591843366622925,0.10282792150974274,0.22362029552459717,0.08813749253749847,0.11064930260181427
0.18765948712825775,0.9291475194598143,0.7873563218390804,0.9440644002211166,0.9620471976461427,0.3379558324813843,0.9021243515570107,0.24244613767735154,0.9868334486074326,0.8490397183887868,0.6581465601921082,0.7395833333333334,0.29957805907172996,0.935969868173258,0.7320079143722139,0.1678158938884735,0.06422024965286255,0.09211713075637817,0.22653044760227203,0.09478119015693665,0.12888506054878235
0.21025624871253967,0.9223483072306106,0.8144499178981938,0.933699557766722,0.9610373190492529,0.32264983654022217,0.9032381037807777,0.2837624802942722,0.9827847973143946,0.8405895472363792,0.6826381087303162,0.7317708333333334,0.2742616033755274,0.935969868173258,0.7218050489880569,0.15808333456516266,0.05727660655975342,0.08049720525741577,0.23714150488376617,0.0808485895395279,0.12614180147647858
