jig_loss,jig_accuracy,jig_tp,jig_tn,jig_auc,cc_loss,cc_accuracy,cc_tp,cc_tn,cc_auc,cci_loss,cci_accuracy,cci_tp,cci_tn,cci_auc,ctf_cc_eval,ctf_cc_train,ctf_synth_toxic,ctf_synth_nontoxic,ctf_synth_toxic_2,ctf_synth_nontoxic_2
0.19586600363254547,0.9238800837787989,0.35648604269293926,0.9835717247097844,0.9373353794110999,0.30280834436416626,0.8879520413807538,0.019114555964266946,0.9995192226589518,0.8156425814036471,0.8180941939353943,0.69140625,0.0,1.0,0.6791182944368955,0.0297841876745224,0.011133676394820213,0.023503145202994347,0.0447215661406517,0.0465887151658535,0.02574811689555645
0.20759524405002594,0.9160648973084498,0.1316912972085386,0.9985834715312327,0.9372233389815201,0.3180510103702545,0.886427172564321,0.0020362585391487126,0.9999915653098062,0.7893427697157513,0.7675273418426514,0.69140625,0.0,1.0,0.6572941746724197,0.020329339429736137,0.009246713481843472,0.010538553819060326,0.026213670149445534,0.014139050617814064,0.014871588908135891
0.20970100164413452,0.9156272468661102,0.13760262725779968,0.9974778883360973,0.9377060303186676,0.3173386752605438,0.8865990940485267,0.0036784025223331584,0.9999746959294186,0.8024935570357962,0.8015393018722534,0.69140625,0.0,1.0,0.6505478875142037,0.017901360988616943,0.008426614105701447,0.006558429915457964,0.017219388857483864,0.01520419493317604,0.006057914812117815
0.2157064974308014,0.9170496108037137,0.1684729064039409,0.9958022388059702,0.925228305936564,0.31576746702194214,0.8865916192013873,0.0034813452443510245,0.9999915653098062,0.786414876497121,0.8334628939628601,0.69140625,0.0,1.0,0.6340516659117817,0.030309081077575684,0.008660261519253254,0.029951278120279312,0.04829396679997444,0.03415348008275032,0.017697039991617203
0.19701075553894043,0.9189721466754197,0.16666666666666666,0.998117053620785,0.9406974489439321,0.3105331361293793,0.8865467701185511,0.0030872306883867576,0.9999915653098062,0.7922449239431619,0.7162108421325684,0.69140625,0.0,1.0,0.6713032491835325,0.021067984402179718,0.011395526118576527,0.002654267940670252,0.018505893647670746,0.03238945081830025,0.020590580999851227
0.22758686542510986,0.9140798399449811,0.11921182266009853,0.9977024599226092,0.9161416976080192,0.3211478888988495,0.8865392952714117,0.00302154492905938,0.9999915653098062,0.7869595267817902,0.8164311647415161,0.69140625,0.0,1.0,0.6617479955819368,0.009512277320027351,0.004769560415297747,0.0011465051211416721,0.004345153458416462,0.016040684655308723,0.009054387919604778
0.241025909781456,0.9054675044546563,0.006896551724137931,1.0,0.8897905706143612,0.33087924122810364,0.8862104019972792,6.568575932737782e-05,1.0,0.6982818638018351,0.6751706004142761,0.69140625,0.0,1.0,0.6184692523461028,0.010302952490746975,0.008596373721957207,0.009833120740950108,0.008710064925253391,0.012175698764622211,0.020070893689990044
0.3051097095012665,0.9048110287911469,0.0,1.0,0.7545192982360592,0.3552454113960266,0.8862029271501398,0.0,1.0,0.5546514639856414,0.77974534034729,0.69140625,0.0,1.0,0.5384315875626753,4.488895137910731e-05,0.0001352748804492876,1.4603742215513194e-07,2.465888258029736e-07,0.00023658051213715225,0.00015192723367363214
0.314365953207016,0.9048110287911469,0.0,1.0,0.5108096300675967,0.3560192286968231,0.8862029271501398,0.0,1.0,0.5036639515223118,0.7928318977355957,0.69140625,0.0,1.0,0.5030950280896644,1.5950972453993018e-07,2.310517857040395e-07,0.0,7.263893930797849e-09,9.19004776278598e-07,9.19004776278598e-07
0.18585443496704102,0.9276313732845666,0.432512315270936,0.9797194582642343,0.9450158099304607,0.29464754462242126,0.8900300488855003,0.043615344193378876,0.998717927090538,0.8204488722056853,0.7583765387535095,0.69140625,0.0,1.0,0.6943113463173536,0.03045780025422573,0.01142985001206398,0.03143581002950668,0.034852176904678345,0.0553811639547348,0.02423359826207161
