jig_loss,jig_accuracy,jig_tp,jig_tn,jig_auc,cc_loss,cc_accuracy,cc_tp,cc_tn,cc_auc,cci_loss,cci_accuracy,cci_tp,cci_tn,cci_auc,synth_89_loss,synth_89_accuracy,synth_89_tp,synth_89_tn,synth_89_auc,synth_77_loss,synth_77_accuracy,synth_77_tp,synth_77_tn,synth_77_auc,ctf_cc_eval,ctf_cc_train,ctf_synth_77_toxic,ctf_synth_77_nontoxic,ctf_synth_89_toxic_2,ctf_synth_89_nontoxic_2
0.21960127353668213,0.9265685079245991,0.7931034482758621,0.9406094527363185,0.9588449917671267,0.4036976099014282,0.9021168767098713,0.2574224908039937,0.9849019045530457,0.8222567805113747,0.7148383855819702,0.7291666666666666,0.350210970464135,0.8983050847457628,0.7231717879647509,0.2826128602027893,0.8776303878949074,0.8151042244766578,0.9410162930956881,0.960056642952984,0.2742980718612671,0.8917637531999373,0.9232276265607857,0.8602998798390888,0.9617540622628362,0.17954568564891815,0.07326842099428177,0.10736358910799026,0.22000890970230103,0.07707621902227402,0.16279293596744537
0.24227848649024963,0.9200506424083279,0.8288998357963875,0.929639994472084,0.9605478156789489,0.33647337555885315,0.9028643614238089,0.34051497635312666,0.9750754904772347,0.8424466647346808,0.6908515691757202,0.7356770833333334,0.379746835443038,0.8945386064030132,0.728813559322034,0.2689164876937866,0.8863806533084496,0.8699358447843364,0.903051579800162,0.9576522968560199,0.2528145909309387,0.9088344391620082,0.9417480800376156,0.8759207982864009,0.9669329795730763,0.2018655240535736,0.07370229065418243,0.08240266889333725,0.26409995555877686,0.07267910242080688,0.14217613637447357
0.20953181385993958,0.9294913876645097,0.7660098522167488,0.9466901603095633,0.9582190392454802,0.43492037057876587,0.90117504597031,0.22293746715712034,0.9882673459403836,0.8230343083594376,0.7437338829040527,0.7252604166666666,0.2911392405063291,0.9190207156308852,0.7289009670472876,0.2456180900335312,0.8941027904741683,0.859280307234666,0.9294040867764876,0.9658287586462415,0.216981902718544,0.9058957212266862,0.8892168643226581,0.9225745781307142,0.9743850792810279,0.14987722039222717,0.05642005801200867,0.0886455848813057,0.22485674917697906,0.0965631902217865,0.09001358598470688
0.22714026272296906,0.9236299978117478,0.8036124794745484,0.9362562189054726,0.9590382645929266,0.37874266505241394,0.9024607196782826,0.2852732527588019,0.9817135916597783,0.8300521758721641,0.7082294225692749,0.73046875,0.3291139240506329,0.9096045197740112,0.7267872893275168,0.2839173972606659,0.8677178905490428,0.8093768730437099,0.9268611036096859,0.9604410830465719,0.26026830077171326,0.9004623582884906,0.9127788516796406,0.8881458648973408,0.963859491629627,0.18100467324256897,0.07055867463350296,0.11799435317516327,0.2389037013053894,0.09431563317775726,0.14119437336921692
0.2093115895986557,0.9292881928162806,0.7745484400656815,0.9455673023770038,0.9583479558737966,0.43703651428222656,0.9013394926073762,0.2230031529164477,0.988444474434454,0.821285261714342,0.7480089068412781,0.73046875,0.29535864978902954,0.9246704331450094,0.7249278886266658,0.267140656709671,0.879854273996178,0.8078895375940685,0.9528085336213881,0.968784536934462,0.24499017000198364,0.9068099890287864,0.906979781620605,0.9066401964369678,0.9662549473749481,0.15360841155052185,0.05462873727083206,0.10415394604206085,0.2022259682416916,0.08467718213796616,0.12715661525726318
0.23104368150234222,0.9207227484447779,0.8192118226600985,0.9314020176893312,0.9602508759908721,0.34349849820137024,0.9026251663153488,0.31351812926957434,0.9782722380606961,0.845683334154493,0.7034980654716492,0.73046875,0.3291139240506329,0.9096045197740112,0.735011561658204,0.3152998983860016,0.8644658761999486,0.8555286700557195,0.8735259699342875,0.9441653924901269,0.2537009119987488,0.9037667833446529,0.9290005746826184,0.8785329920066872,0.9652011368284539,0.18176953494548798,0.07153491675853729,0.09287405014038086,0.2823895514011383,0.07705654948949814,0.14025427401065826
0.22214491665363312,0.9259589233799118,0.7962233169129721,0.939607517965727,0.9589601354089796,0.41687387228012085,0.9011077723460555,0.24356279558591698,0.9855429410077767,0.8166568016508449,0.7523514032363892,0.7265625,0.2742616033755274,0.928436911487759,0.7226791262405938,0.3167475461959839,0.8655945822111463,0.8139720736120052,0.9179269061121613,0.950258719539868,0.2270168960094452,0.9166710203228672,0.9242463821116974,0.9090956585340368,0.9690168594675617,0.1782253533601761,0.05760486051440239,0.11259111762046814,0.25965985655784607,0.06961709260940552,0.11902762949466705
0.20542499423027039,0.9307105567538841,0.7750410509031199,0.9470874792703151,0.958942650765058,0.4206201434135437,0.9016085871043937,0.2289805570152391,0.9879805664737934,0.8197913868861904,0.7526265978813171,0.7330729166666666,0.27848101265822783,0.935969868173258,0.7275262819137525,0.25217586755752563,0.8856654336577897,0.8258485581725753,0.9463047979116032,0.9688961036290593,0.22900742292404175,0.9070189645264093,0.9008411263779322,0.9131968026748863,0.9681473204164309,0.16890954971313477,0.05803431570529938,0.1089346632361412,0.21381038427352905,0.08797407150268555,0.10313429683446884
0.22547565400600433,0.9247710150364188,0.8136288998357963,0.9364635157545605,0.9609379084666977,0.400201678276062,0.9023560718183313,0.26248029427220176,0.9845223434943234,0.8307615236771859,0.7245389223098755,0.7265625,0.27848101265822783,0.9265536723163842,0.7262231121917884,0.2698407769203186,0.8759205659175486,0.8278020733900149,0.924700693131695,0.9614386766062638,0.2646346986293793,0.8900788882503526,0.9120735593751632,0.8680842171255421,0.9614265547733762,0.17282867431640625,0.06226910278201103,0.10548274964094162,0.25295490026474,0.08290994167327881,0.14473846554756165
0.21109341084957123,0.930976273093876,0.7755336617405583,0.947329325594251,0.9585619016530194,0.4649161696434021,0.9005695833520204,0.21170520231213874,0.9890264680578282,0.8135396182273947,0.8448156118392944,0.734375,0.24472573839662448,0.9529190207156308,0.7091547672967969,0.26604515314102173,0.8794184370215572,0.8093546740071481,0.9504455846610856,0.9719465328121314,0.21529065072536469,0.9045112585549344,0.8787158455671072,0.9303066715427616,0.97375216989423,0.1413947194814682,0.04423625394701958,0.1175818145275116,0.2025688886642456,0.09163433313369751,0.08322753757238388
